bert_bert_miniLM0,bert_bert_miniLM1,bert_bert_miniLM2
0.17778915166854858,0.19045478105545044,0.3582135736942291
0.30640923976898193,0.35072314739227295,0.5929272174835205
0.6913767457008362,0.5811073184013367,0.8284757137298584
0.7163873910903931,0.7608813643455505,0.8144503831863403
0.7918063402175903,0.8599851131439209,0.8743806481361389
0.7949923276901245,0.8243525624275208,0.916282594203949
0.17002098262310028,0.2324833869934082,0.41084152460098267
0.2275087833404541,0.3131445050239563,0.7576380372047424
0.44649648666381836,0.5477808713912964,0.6401230692863464
0.07540612667798996,0.2080927938222885,0.5141199827194214
0.4354262053966522,0.43607231974601746,0.6545037627220154
0.27043527364730835,0.34097832441329956,0.6102929711341858
0.10603804141283035,0.19671140611171722,0.599316418170929
0.35458338260650635,0.5002567172050476,0.7380788326263428
0.3587953448295593,0.37882742285728455,0.5601924061775208
0.18149372935295105,0.28703686594963074,0.5612506866455078
0.6337418556213379,0.6577204465866089,0.7939130067825317
0.2797096371650696,0.34699729084968567,0.6100601553916931
0.8208544254302979,0.8453591465950012,0.8403823971748352
0.09197213500738144,0.18816611170768738,0.5808038115501404
0.16898006200790405,0.31748199462890625,0.4490371644496918
0.15196913480758667,0.23461100459098816,0.6003832221031189
0.9087473154067993,0.9106426239013672,0.921425461769104
0.07592739164829254,0.13089415431022644,0.6385152339935303
0.8952391147613525,0.9242738485336304,0.9576829075813293
0.11630537360906601,0.16817089915275574,0.3792692720890045
0.1809828132390976,0.2561986446380615,0.44965222477912903
0.5097992420196533,0.582507848739624,0.8245787620544434
0.5607487559318542,0.666175127029419,0.7526801824569702
-0.00862985197454691,0.062428493052721024,0.7163279056549072
0.4528981149196625,0.5082009434700012,0.8082635998725891
0.00259823608212173,0.035177167505025864,0.3573644757270813
0.12032680958509445,0.18850676715373993,0.4547763466835022
0.8808808922767639,0.8970555067062378,0.9435954689979553
0.19712677597999573,0.28484538197517395,0.5300536155700684
0.5941123366355896,0.6552574634552002,0.7211167812347412
0.15565714240074158,0.2428474873304367,0.5885408520698547
0.09306749701499939,0.16969241201877594,0.7438827157020569
0.9205155372619629,0.9116318821907043,0.9280886054039001
0.8456597924232483,0.8564674258232117,0.9300442934036255
0.5713797807693481,0.6855007410049438,0.8906072974205017
0.6882027983665466,0.7664608359336853,0.7307938933372498
0.17817805707454681,0.4107813239097595,0.5842755436897278
0.937671959400177,0.9277482628822327,0.9563588500022888
0.4606230556964874,0.541744589805603,0.7502650022506714
0.8178136944770813,0.804736316204071,0.9395988583564758
0.8289708495140076,0.8672782778739929,0.7985389828681946
0.2835052013397217,0.35123974084854126,0.5292215943336487
0.7668745517730713,0.682081401348114,0.9170875549316406
0.4727119207382202,0.6118723750114441,0.7955479621887207
0.18811924755573273,0.23103678226470947,0.48145216703414917
0.12119651585817337,0.1965782344341278,0.44062674045562744
0.2903091609477997,0.29837170243263245,0.4864957630634308
0.45005691051483154,0.49648457765579224,0.919202983379364
0.3770487904548645,0.4386378526687622,0.6480861902236938
0.2859761118888855,0.35282787680625916,0.7074282169342041
0.5199538469314575,0.5195960402488708,0.8676041960716248
0.5531476140022278,0.5580946803092957,0.8577314019203186
0.9028634428977966,0.829973042011261,0.9585525989532471
0.43307146430015564,0.4913870692253113,0.8301309943199158
0.3670700192451477,0.5159340500831604,0.7102712392807007
0.1411793828010559,0.23788541555404663,0.6091617941856384
0.5611103773117065,0.6203101873397827,0.8334418535232544
0.21154539287090302,0.16404275596141815,0.2868638038635254
0.7418128252029419,0.6840100288391113,0.8292186260223389
0.8777067065238953,0.9000659584999084,0.8370773196220398
0.8071099519729614,0.8723787069320679,0.9279349446296692
0.5962678790092468,0.628423273563385,0.770114004611969
0.2384394258260727,0.28741350769996643,0.5754807591438293
0.8521878123283386,0.9300011396408081,0.9484331011772156
0.09786209464073181,0.18098601698875427,0.7324360013008118
0.35109326243400574,0.39219164848327637,0.7899826765060425
0.2278038114309311,0.2603180706501007,0.4522988200187683
0.32200905680656433,0.3658301532268524,0.7199459671974182
0.2988675534725189,0.3216719329357147,0.4938836693763733
0.25566837191581726,0.32987838983535767,0.5967252850532532
0.6099921464920044,0.6450332403182983,0.911576509475708
0.2724747955799103,0.3591163754463196,0.7523651719093323
0.3260692059993744,0.39709529280662537,0.7079285383224487
0.7158356308937073,0.824768602848053,0.9056674242019653
0.2702619135379791,0.36053743958473206,0.6332820057868958
0.12384642660617828,0.1564398854970932,0.6870312690734863
0.4979582130908966,0.5766587257385254,0.6817739605903625
0.6014305353164673,0.6275548934936523,0.6455751657485962
0.4316878616809845,0.5421068072319031,0.830427885055542
0.17601773142814636,0.29171431064605713,0.5732734799385071
0.23336395621299744,0.35007601976394653,0.7170206904411316
0.545110821723938,0.6392673254013062,0.8180924654006958
0.3457115590572357,0.37508469820022583,0.5973305702209473
0.11859383434057236,0.19296254217624664,0.5729281902313232
0.5410386323928833,0.5838946104049683,0.8609565496444702
0.23632404208183289,0.35454708337783813,0.6746346354484558
0.09235599637031555,0.14148175716400146,0.3195044994354248
0.33518096804618835,0.3466193675994873,0.5773156881332397
0.8874378800392151,0.9025103449821472,0.9160014986991882
0.09289681166410446,0.1132088303565979,0.6253820657730103
0.2543449103832245,0.27808311581611633,0.35190460085868835
0.1552892029285431,0.22847367823123932,0.6073765158653259
0.358354777097702,0.504043698310852,0.7443656921386719
0.09509937465190887,0.20286667346954346,0.7419916987419128
0.8645599484443665,0.8052133917808533,0.8853739500045776
0.8782418370246887,0.8314386010169983,0.9358580112457275
0.7167245745658875,0.7873435020446777,0.8903616070747375
0.6835851669311523,0.7876436114311218,0.9398983120918274
0.2657164931297302,0.2931073009967804,0.6988112330436707
0.12827759981155396,0.2118355929851532,0.46546852588653564
0.311137855052948,0.33286038041114807,0.783007800579071
0.6771745085716248,0.6704172492027283,0.8496831655502319
0.3381771147251129,0.3453793525695801,0.5324603915214539
0.41978132724761963,0.48607945442199707,0.6754484176635742
0.17832006514072418,0.2925000488758087,0.6570772528648376
0.9130452871322632,0.9218267798423767,0.9650543928146362
0.43467819690704346,0.5354241728782654,0.7479405999183655
0.8514262437820435,0.8933821320533752,0.951875627040863
0.12381692230701447,0.24080242216587067,0.6607080698013306
0.09016985446214676,0.15330970287322998,0.5645720362663269
0.36185628175735474,0.3513210713863373,0.8481270670890808
0.5648978352546692,0.5756546854972839,0.9233465790748596
0.08019644767045975,0.18730901181697845,0.5600646138191223
0.8342351913452148,0.8137950897216797,0.8920819759368896
0.15069513022899628,0.2890641689300537,0.49949216842651367
0.25319144129753113,0.3328947424888611,0.5343338847160339
0.17508678138256073,0.16027472913265228,0.7235639095306396
0.7295870780944824,0.7629083395004272,0.9454336762428284
0.6685622334480286,0.6652414202690125,0.8862319588661194
0.7396725416183472,0.7752797603607178,0.96524578332901
0.3948594033718109,0.5168665647506714,0.7043264508247375
0.21268828213214874,0.2184816300868988,0.4399297833442688
-0.0021199400071054697,0.13594573736190796,0.42089521884918213
0.38751018047332764,0.44099757075309753,0.43320944905281067
0.6670517921447754,0.6437021493911743,0.80589359998703
0.06611663103103638,0.061560340225696564,0.3768037259578705
0.49584338068962097,0.4791945815086365,0.7074654698371887
0.2655929923057556,0.2583897113800049,0.773087203502655
0.7194603681564331,0.784260630607605,0.8660019636154175
0.09625966101884842,0.14415043592453003,0.3861187994480133
0.759946346282959,0.6918302774429321,0.9347290396690369
0.8083276748657227,0.8178061246871948,0.8403763175010681
0.4447435438632965,0.5628277659416199,0.8143541812896729
0.07152771204710007,0.10634809732437134,0.24494633078575134
0.131085604429245,0.21663770079612732,0.4572814404964447
0.14838773012161255,0.21434614062309265,0.36903026700019836
0.2099435180425644,0.23226052522659302,0.5668497085571289
0.0922391414642334,0.15521149337291718,0.43154600262641907
0.34403178095817566,0.4459933638572693,0.7836592197418213
0.7259780764579773,0.7743723392486572,0.8573325276374817
0.1552736461162567,0.1683073788881302,0.5416088104248047
0.1130395382642746,0.16529881954193115,0.6591760516166687
0.20189815759658813,0.3094264268875122,0.7240027189254761
0.3228195309638977,0.42414698004722595,0.6072009205818176
0.5759463906288147,0.6272488236427307,0.7877131700515747
0.9429928660392761,0.9349787831306458,0.9399303197860718
0.5819829702377319,0.6687843799591064,0.781347393989563
0.42576757073402405,0.4755399227142334,0.7442270517349243
0.31360870599746704,0.42100790143013,0.5859859585762024
0.4527648985385895,0.5140455961227417,0.6769095659255981
0.8215537667274475,0.8088308572769165,0.9129184484481812
0.30682307481765747,0.29626625776290894,0.7362900376319885
0.11753084510564804,0.19571314752101898,0.5524237155914307
0.7529260516166687,0.730191171169281,0.692336916923523
0.4331500232219696,0.5035876035690308,0.8610969185829163
0.5314746499061584,0.5462096929550171,0.7434884905815125
0.8630449771881104,0.8985082507133484,0.9282099008560181
0.43597084283828735,0.46567702293395996,0.6450639963150024
0.7751951217651367,0.7776405811309814,0.8876376152038574
0.2405218780040741,0.26169857382774353,0.7500414848327637
0.4947718381881714,0.5807346105575562,0.7643063068389893
0.22562940418720245,0.37187865376472473,0.7732371091842651
0.7022844552993774,0.7345261573791504,0.8634778261184692
0.11055342108011246,0.17283810675144196,0.42074286937713623
0.27601686120033264,0.2957710027694702,0.5356531143188477
0.7259215712547302,0.7579603791236877,0.8348428606987
0.5255865454673767,0.5813381671905518,0.8110729455947876
0.3267069160938263,0.4600215554237366,0.603127121925354
0.12949137389659882,0.1870555579662323,0.6875821352005005
0.31017637252807617,0.33139124512672424,0.48554861545562744
0.4916751980781555,0.5949450135231018,0.8388335704803467
0.20652662217617035,0.2930584251880646,0.5479812026023865
0.2932513654232025,0.3388306200504303,0.7570399641990662
0.9264960885047913,0.9241930246353149,0.946990966796875
-0.007264978252351284,0.04313243553042412,0.33962035179138184
0.23345822095870972,0.24508121609687805,0.7881404757499695
0.200940802693367,0.31457677483558655,0.7490559816360474
0.5638774633407593,0.6312773823738098,0.8161572813987732
0.382813960313797,0.4514181315898895,0.7647611498832703
0.43839365243911743,0.5393650531768799,0.7128117084503174
0.16896845400333405,0.21455180644989014,0.5007216930389404
0.9236648082733154,0.9076747298240662,0.9413284063339233
0.9054998159408569,0.9052466154098511,0.9050662517547607
0.6894818544387817,0.7151572704315186,0.7855101823806763
0.2840585708618164,0.2998082935810089,0.7819749712944031
0.2421168088912964,0.2673753798007965,0.6899298429489136
0.3625141680240631,0.43097397685050964,0.7295255064964294
0.39146170020103455,0.42436304688453674,0.7115676403045654
0.4450269043445587,0.4662456810474396,0.7531815767288208
0.4957031309604645,0.501812219619751,0.8863008618354797
0.8909153938293457,0.9166721701622009,0.9334691166877747
0.891027569770813,0.9001928567886353,0.9600196480751038
0.8534997701644897,0.9076785445213318,0.946843683719635
0.7617060542106628,0.9018017649650574,0.9334444403648376
0.01244988851249218,0.05893433839082718,0.677329957485199
0.3808833360671997,0.40247881412506104,0.593018651008606
0.940485417842865,0.9035842418670654,0.9240536689758301
0.6544543504714966,0.648347020149231,0.8734501004219055
0.18512016534805298,0.24281646311283112,0.454106867313385
0.8142654299736023,0.8038010001182556,0.8596649169921875
0.23257146775722504,0.28616130352020264,0.4929356873035431
7.019565236987546e-05,0.04352174699306488,0.6318873763084412
0.18130584061145782,0.25262734293937683,0.527995765209198
0.22473381459712982,0.3284595310688019,0.622687041759491
-0.025454852730035782,-0.00020603465964086354,0.5879455804824829
0.4074740409851074,0.4343445897102356,0.5945342183113098
0.3607981204986572,0.36065351963043213,0.730683445930481
0.4949812889099121,0.5267185568809509,0.8700853586196899
0.3186028003692627,0.3976593613624573,0.832388162612915
0.24106605350971222,0.3454510569572449,0.6723117828369141
0.4138544797897339,0.4297621250152588,0.6188803911209106
0.7928783297538757,0.8237152695655823,0.9202311038970947
0.45276862382888794,0.489865779876709,0.707736074924469
0.386558473110199,0.47227492928504944,0.6887622475624084
0.04934292286634445,0.12097809463739395,0.3505665957927704
0.4699596166610718,0.4997151494026184,0.7645604610443115
0.8788222074508667,0.9194780588150024,0.9546350836753845
0.6462594270706177,0.6378481984138489,0.8619269132614136
0.21701186895370483,0.30399757623672485,0.5967785120010376
0.0907837525010109,0.1447312831878662,0.5828070044517517
0.6477075815200806,0.6913283467292786,0.6347753405570984
0.07699039578437805,0.059562183916568756,0.2563154101371765
0.6451737284660339,0.6846393346786499,0.8374517560005188
0.2699138820171356,0.345998615026474,0.6256693601608276
0.5540841817855835,0.6840312480926514,0.8820728659629822
0.4520990550518036,0.48003992438316345,0.7193482518196106
0.41637134552001953,0.4162757992744446,0.5048739910125732
0.39692553877830505,0.5274352431297302,0.8259662389755249
0.8170697093009949,0.7650831341743469,0.8661354184150696
0.6551100611686707,0.6793714165687561,0.9223518371582031
0.3901253342628479,0.437142014503479,0.5768546462059021
0.12026519328355789,0.18986326456069946,0.37504011392593384
0.8642324805259705,0.8017318248748779,0.8727351427078247
0.23811165988445282,0.2949739694595337,0.7351325154304504
0.12995736300945282,0.15568459033966064,0.26854535937309265
0.569290816783905,0.5904428362846375,0.7517727017402649
0.18750327825546265,0.27307572960853577,0.767180323600769
1.0,1.0,1.0
-0.05905049666762352,-0.017190782353281975,0.297023206949234
0.3932010531425476,0.3368420898914337,0.4459262788295746
0.09821117669343948,0.17220380902290344,0.7361713647842407
0.33201903104782104,0.40025290846824646,0.7229219079017639
0.25586411356925964,0.5088699460029602,0.9209550023078918
0.8694340586662292,0.8256498575210571,0.8400962352752686
0.6291417479515076,0.6827590465545654,0.8397616744041443
0.142037034034729,0.21325479447841644,0.46327751874923706
0.5574256181716919,0.6164980530738831,0.8253949284553528
0.4262674152851105,0.5052295327186584,0.8938104510307312
0.5669485330581665,0.5957595109939575,0.7812819480895996
0.028285812586545944,0.1123482882976532,0.39887282252311707
0.41978219151496887,0.47403088212013245,0.6174995303153992
0.11729004234075546,0.26064932346343994,0.6864535212516785
0.5443629026412964,0.5004954934120178,0.7869881987571716
0.5313677191734314,0.5654740929603577,0.8834105134010315
0.8903199434280396,0.9021546840667725,0.9694594740867615
0.1771213710308075,0.20146334171295166,0.5843973159790039
0.8161832690238953,0.8459283709526062,0.8421303629875183
0.1367286890745163,0.20874151587486267,0.6930074095726013
0.8763251304626465,0.8790278434753418,0.9377108216285706
0.3210306465625763,0.514127254486084,0.9452180862426758
0.6262980103492737,0.6698499321937561,0.7679538130760193
0.6268476247787476,0.7580626606941223,0.7812884449958801
0.3724551498889923,0.47627317905426025,0.7938154339790344
0.34058427810668945,0.46763768792152405,0.6523745656013489
0.7947772145271301,0.7854676246643066,0.7890269160270691
0.9321702718734741,0.9591207504272461,0.9624830484390259
0.38341224193573,0.496687650680542,0.8310815095901489
0.2054833471775055,0.26173537969589233,0.43964630365371704
0.18149372935295105,0.28703686594963074,0.5612506866455078
0.3288481533527374,0.3959828317165375,0.5929307341575623
0.9288010597229004,0.9271711111068726,0.9161782264709473
0.25810372829437256,0.3527829349040985,0.5878089666366577
0.06685468554496765,0.12224506586790085,0.44273680448532104
0.18889956176280975,0.28276291489601135,0.4888516962528229
0.2751811742782593,0.33269453048706055,0.6785998344421387
0.8144449591636658,0.8652966618537903,0.8570328950881958
0.1171574667096138,0.16825662553310394,0.5335049629211426
0.10771730542182922,0.18129535019397736,0.5084347724914551
0.8528810739517212,0.8548732995986938,0.9418522119522095
0.18149372935295105,0.28703686594963074,0.5612506866455078
0.4717484712600708,0.5041831135749817,0.7438883185386658
0.8736164569854736,0.9016247987747192,0.9415069818496704
0.30834296345710754,0.35207971930503845,0.6935704946517944
0.8249425888061523,0.8418493270874023,0.9427061080932617
0.5068336725234985,0.6016015410423279,0.8541553020477295
0.28562408685684204,0.31808555126190186,0.5990696549415588
0.11466389149427414,0.13628129661083221,0.37419039011001587
0.12145253270864487,0.18462154269218445,0.6298583745956421
0.22356142103672028,0.27290892601013184,0.4622509181499481
0.3361261785030365,0.4552772045135498,0.5820530652999878
0.16080476343631744,0.24722570180892944,0.4980226457118988
0.19563521444797516,0.3507480323314667,0.8781334757804871
0.42808273434638977,0.4978638291358948,0.7697235345840454
0.24606238305568695,0.36530840396881104,0.6197658181190491
0.143721804022789,0.25168436765670776,0.5505672097206116
0.8654899597167969,0.9392292499542236,0.922432005405426
0.6005663275718689,0.636781632900238,0.7893252372741699
0.8855403065681458,0.9154189229011536,0.8836622834205627
0.7050063610076904,0.6551966667175293,0.8311215043067932
0.9436037540435791,0.9530705809593201,0.9209800958633423
0.19103386998176575,0.23371224105358124,0.4836658835411072
0.7013651132583618,0.5924604535102844,0.8091316819190979
0.08471959829330444,0.2409503310918808,0.8022463917732239
0.1991102397441864,0.2539999783039093,0.7882035374641418
0.9239161610603333,0.883546769618988,0.9518168568611145
0.5812746286392212,0.5704623460769653,0.8538430333137512
0.5485261678695679,0.6041046380996704,0.9268766045570374
0.18480272591114044,0.3234890401363373,0.8353151082992554
0.5727256536483765,0.5830028057098389,0.9120610952377319
0.22752128541469574,0.3073243498802185,0.5430551767349243
0.3566417396068573,0.3986506760120392,0.49516022205352783
0.4260064959526062,0.5615423321723938,0.9120938181877136
0.3270580470561981,0.46325382590293884,0.646267831325531
0.1766144335269928,0.2608514130115509,0.6889879107475281
0.8713592886924744,0.9083713889122009,0.9124758243560791
0.7950978875160217,0.8310993909835815,0.950204074382782
0.23628483712673187,0.25582778453826904,0.47490745782852173
0.6235760450363159,0.6364558935165405,0.8713920712471008
0.08566448092460632,0.11999957263469696,0.3781629204750061
0.4423274099826813,0.47401368618011475,0.7767159938812256
0.3336215615272522,0.37131693959236145,0.6416530013084412
0.469988077878952,0.5266879200935364,0.9036604762077332
0.19348753988742828,0.29618045687675476,0.6883448958396912
0.7545015811920166,0.7405605316162109,0.8116440773010254
0.8079677224159241,0.8993604183197021,0.9570140838623047
0.1743101179599762,0.25174081325531006,0.5232325792312622
0.2905057668685913,0.2907903492450714,0.6860097050666809
0.5414960384368896,0.6351526379585266,0.7536329030990601
0.24270948767662048,0.2583698332309723,0.45150595903396606
0.701701283454895,0.7399924397468567,0.9023758172988892
0.7558619379997253,0.7387388348579407,0.8671253323554993
0.323280930519104,0.4211897552013397,0.6461675763130188
0.10763228684663773,0.22581686079502106,0.5786209106445312
0.09188304841518402,0.1867462545633316,0.5216937065124512
0.5533488988876343,0.5224114060401917,0.879384458065033
0.7296030521392822,0.7662627100944519,0.9329008460044861
0.3335239291191101,0.31526419520378113,0.5243281722068787
0.8205113410949707,0.9144901037216187,0.9216194152832031
0.4756636619567871,0.431510329246521,0.9107133150100708
0.8132960200309753,0.8518183827400208,0.9163280725479126
0.8359218239784241,0.8119888305664062,0.9159625172615051
0.18149372935295105,0.28703686594963074,0.5612506866455078
0.40733692049980164,0.4867076873779297,0.7823631763458252
0.052388980984687805,0.0527670718729496,0.741036593914032
0.7120304107666016,0.7326847314834595,0.8331693410873413
0.6749217510223389,0.7440201640129089,0.8748981356620789
0.06371932476758957,0.12613444030284882,0.41257309913635254
0.17943361401557922,0.33078113198280334,0.46621981263160706
0.38036206364631653,0.4270416498184204,0.6119696497917175
0.49893808364868164,0.6778576970100403,0.8580561876296997
0.7755123376846313,0.7100889682769775,0.8674563765525818
0.9364628791809082,0.9598948955535889,0.9721618890762329
0.4884515106678009,0.5269391536712646,0.6498244404792786
0.8318684101104736,0.8263408541679382,0.9169195294380188
0.35639676451683044,0.41173723340034485,0.655680239200592
0.8108502626419067,0.8278639316558838,0.9629358649253845
0.6751441359519958,0.7207242846488953,0.7182943820953369
0.45390331745147705,0.6196274757385254,0.8298137187957764
0.2618030309677124,0.28142741322517395,0.48345738649368286
0.9011784195899963,0.929169774055481,0.919571578502655
0.36602821946144104,0.36471793055534363,0.577085554599762
0.07768916338682175,0.27395015954971313,0.7392282485961914
0.38914406299591064,0.4338987469673157,0.7007560729980469
0.7730731964111328,0.7770247459411621,0.9223482608795166
0.8594955205917358,0.9019498229026794,0.8297907710075378
-0.005424231290817261,0.1183968111872673,0.6768233180046082
0.9198125004768372,0.9128770232200623,0.8152876496315002
0.21161125600337982,0.33740535378456116,0.6848154664039612
0.7839832305908203,0.854667067527771,0.9239509701728821
0.152058944106102,0.2132134884595871,0.5094593167304993
0.18149372935295105,0.28703686594963074,0.5612506866455078
0.5464240312576294,0.5681959390640259,0.716707170009613
0.282744437456131,0.3375036120414734,0.8985012173652649
0.8842234015464783,0.819688618183136,0.939376175403595
0.19071127474308014,0.23573152720928192,0.5949476361274719
0.7425322532653809,0.71380615234375,0.8481267690658569
0.701971709728241,0.7223082780838013,0.9220076203346252
0.44920897483825684,0.6084864735603333,0.9155427813529968
0.02172430232167244,0.09399237483739853,0.28944817185401917
0.6696803569793701,0.706195592880249,0.8402899503707886
0.7391294836997986,0.8592289090156555,0.957961916923523
0.5208415985107422,0.6023626327514648,0.9120036363601685
0.8874217867851257,0.9004142880439758,0.9107494354248047
-0.034604527056217194,0.11367689818143845,0.7582817077636719
0.61249178647995,0.6656262278556824,0.9007085561752319
0.49164143204689026,0.5514817237854004,0.7519655823707581
0.5190282464027405,0.5149650573730469,0.8864948153495789
0.8312992453575134,0.7606171369552612,0.9492654800415039
0.2735314965248108,0.3127219080924988,0.6327774524688721
0.5060108304023743,0.6077765226364136,0.8049004673957825
0.3117963969707489,0.3586609661579132,0.7678933143615723
0.19303403794765472,0.2677004039287567,0.4470336437225342
0.5978604555130005,0.6255282759666443,0.8865069150924683
0.13198143243789673,0.2786726653575897,0.71616530418396
0.522045373916626,0.5792995691299438,0.7980934381484985
0.015514110215008259,0.11676137894392014,0.3323342800140381
0.4607340097427368,0.48728200793266296,0.5793464779853821
0.2230468988418579,0.46877166628837585,0.6961629390716553
0.3333130478858948,0.412937730550766,0.5674468278884888
0.10429629683494568,0.18246470391750336,0.7375802397727966
0.2835003733634949,0.3579012453556061,0.6044592261314392
0.016545554623007774,0.10409122705459595,0.3962339758872986
0.4557114541530609,0.48880988359451294,0.6259278059005737
0.6439783573150635,0.6343764662742615,0.8633713722229004
0.39027664065361023,0.485344797372818,0.823356032371521
0.6385746598243713,0.6984450221061707,0.8382190465927124
0.8509713411331177,0.8771878480911255,0.8349505662918091
0.2294044941663742,0.33241063356399536,0.8153733015060425
0.18159227073192596,0.28752401471138,0.525370717048645
0.2895146310329437,0.39885541796684265,0.5126066207885742
0.38522958755493164,0.5480857491493225,0.8105700016021729
0.15537340939044952,0.15701836347579956,0.5909197330474854
0.5390670895576477,0.4986470937728882,0.8215077519416809
0.0448368601500988,0.17389677464962006,0.4658934772014618
0.49374091625213623,0.542138397693634,0.7568179965019226
0.415941447019577,0.4552633464336395,0.6649711728096008
0.07485093921422958,0.1294829398393631,0.3727671802043915
0.7333818674087524,0.8724761605262756,0.8590018153190613
0.17457354068756104,0.2297431379556656,0.3883976936340332
0.2973562180995941,0.40119075775146484,0.5665420889854431
0.35738104581832886,0.4491741955280304,0.7580642700195312
0.6628106832504272,0.6716572642326355,0.8884794116020203
0.022418465465307236,0.09909868240356445,0.5650639533996582
0.45791465044021606,0.44909387826919556,0.7583805918693542
0.13161562383174896,0.25123992562294006,0.5962573289871216
0.8410977125167847,0.8479236364364624,0.9194018840789795
0.41233354806900024,0.5194622278213501,0.8583353757858276
0.7814427018165588,0.8403252363204956,0.9295434355735779
0.30038726329803467,0.37360936403274536,0.6199046969413757
0.08139806985855103,0.17138688266277313,0.52421635389328
-0.039681002497673035,0.009656409732997417,0.24407705664634705
0.6245812177658081,0.7230475544929504,0.9200389385223389
0.3521804213523865,0.38179224729537964,0.5176114439964294
0.8256450891494751,0.8089848160743713,0.9597583413124084
0.3377991020679474,0.42459508776664734,0.7479460835456848
0.19507578015327454,0.22518086433410645,0.4086870551109314
0.6167879700660706,0.6375077366828918,0.8328484296798706
0.8050715923309326,0.8569970726966858,0.8844954371452332
0.36204808950424194,0.4897153973579407,0.6283344626426697
0.8183760643005371,0.8622395396232605,0.8797049522399902
0.2919188439846039,0.434035986661911,0.7295504808425903
0.47552490234375,0.47326233983039856,0.839937150478363
0.41173839569091797,0.3484967350959778,0.5785051584243774
0.07430116832256317,0.12113641947507858,0.3979836702346802
0.6189454793930054,0.6123225092887878,0.8079553842544556
